Country,Lag,MAE,RMSE,MAPE,Model,Sub-Model,Variation
JP,3,867.8799058,2144.510949,0.759517338,XGBoost,MGT,KWO
KR,1,332.9363712,1413.856005,0.644918735,XGBoost,MGT,KWO
KR,2,332.9363712,1413.856005,0.644918735,XGBoost,MGT,KWO
KR,3,332.9363712,1413.856005,0.644918735,XGBoost,MGT,KWO
CH,1,15.30364358,56.37984005,0.175151733,XGBoost,MGT,KWO
CH,2,15.30364358,56.37984005,0.175151733,XGBoost,MGT,KWO
CH,3,15.30364358,56.37984005,0.175151733,XGBoost,MGT,KWO
GB,1,174.8767952,437.8982022,0.397165096,XGBoost,MGT,KWO
GB,2,175.0714162,435.6690851,0.397784572,XGBoost,MGT,KWO
GB,3,174.3812137,435.8161919,0.395129615,XGBoost,MGT,KWO
US,1,2266.765304,7224.456556,0.594810719,XGBoost,MGT,KWO
US,2,2247.055533,7222.097213,0.590298974,XGBoost,MGT,KWO
US,3,2290.299554,7228.399442,0.60103932,XGBoost,MGT,KWO
CN,1,665.9344573,3862.020917,0.528413518,XGBoost,MGT,KWO
CN,2,665.9344573,3862.020917,0.528413518,XGBoost,MGT,KWO
CN,3,665.9344573,3862.020917,0.528413518,XGBoost,MGT,KWO
CA,1,487.475542,761.1719027,3.575021211,XGBoost,AGT,KWO
CA,2,498.5062494,763.6948751,3.618734973,XGBoost,AGT,KWO
CA,3,498.4323562,765.1006552,3.624050324,XGBoost,AGT,KWO
DE,1,3160.371954,3930.639932,3.847564577,XGBoost,AGT,KWO
DE,2,2860.54079,3592.025948,3.605854387,XGBoost,AGT,KWO
DE,3,2804.457023,3583.473382,3.545231371,XGBoost,AGT,KWO
JP,1,4501.503764,5108.404281,4.14362264,XGBoost,AGT,KWO
JP,2,4344.587531,4836.562267,4.047283402,XGBoost,AGT,KWO
JP,3,4594.301941,5202.516887,4.198186708,XGBoost,AGT,KWO
KR,1,5691.02209,7077.311892,11.29113816,XGBoost,AGT,KWO
KR,2,5698.482469,7086.130283,11.30141242,XGBoost,AGT,KWO
KR,3,4534.83152,5368.536682,10.10047464,XGBoost,AGT,KWO
CH,1,878.5292958,1133.360507,7.540223786,XGBoost,AGT,KWO
CH,2,878.5292958,1133.360507,7.540223786,XGBoost,AGT,KWO
CH,3,878.5292958,1133.360507,7.540223786,XGBoost,AGT,KWO
GB,1,3364.090115,7010.8215,6.78090087,XGBoost,AGT,KWO
GB,2,3353.766873,6895.913445,6.789360717,XGBoost,AGT,KWO
GB,3,3336.221707,6810.685026,6.772290153,XGBoost,AGT,KWO
US,1,11309.93018,16630.02277,3.083693051,XGBoost,AGT,KWO
US,2,10277.53853,13728.58781,2.945292537,XGBoost,AGT,KWO
US,3,12887.90137,19089.64185,3.433360525,XGBoost,AGT,KWO
CN,1,14216.02124,18382.73463,15.6624294,XGBoost,AGT,KWO
CN,2,14216.02124,18382.73463,15.6624294,XGBoost,AGT,KWO
CN,3,14215.84807,18382.64119,15.66205608,XGBoost,AGT,KWO
CA,1,118.6214138,354.629178,0.516279204,XGBoost,MGTwRD,KWO
CA,2,161.9335727,479.784959,0.681634892,XGBoost,MGTwRD,KWO
CA,3,166.9264803,481.8548441,0.700406875,XGBoost,MGTwRD,KWO
DE,1,118.3560318,402.4438269,0.146673776,XGBoost,MGTwRD,KWO
DE,2,142.1099187,458.2785331,0.176341115,XGBoost,MGTwRD,KWO
DE,3,139.0089779,440.8837726,0.173129867,XGBoost,MGTwRD,KWO
JP,1,804.1694948,2007.015745,0.589525828,XGBoost,MGTwRD,KWO
JP,2,839.4914064,2059.56932,0.595859139,XGBoost,MGTwRD,KWO
JP,3,935.694105,2092.499506,0.654737046,XGBoost,MGTwRD,KWO
KR,1,275.7449278,1150.78965,0.67087906,XGBoost,MGTwRD,KWO
KR,2,274.6169132,1148.589248,0.664659152,XGBoost,MGTwRD,KWO
KR,3,275.8350263,1150.865989,0.671470395,XGBoost,MGTwRD,KWO
CH,1,129.9619759,470.8383474,1.113989758,XGBoost,MGTwRD,KWO
CH,2,129.9619759,470.8383474,1.113989758,XGBoost,MGTwRD,KWO
CH,3,129.9619759,470.8383474,1.113989758,XGBoost,MGTwRD,KWO
GB,1,402.0556485,1867.333765,0.726210176,XGBoost,MGTwRD,KWO
GB,2,403.2528762,1867.278946,0.716816042,XGBoost,MGTwRD,KWO
GB,3,404.2380775,1862.944621,0.717905619,XGBoost,MGTwRD,KWO
US,1,678.4918911,2568.983091,0.190724351,XGBoost,MGTwRD,KWO
US,2,718.7706716,2623.952838,0.203496841,XGBoost,MGTwRD,KWO
US,3,731.6145352,2642.240252,0.20634064,XGBoost,MGTwRD,KWO
CN,1,839.4920061,4238.571155,0.976171362,XGBoost,MGTwRD,KWO
CN,2,733.5844996,4134.893497,0.547102682,XGBoost,MGTwRD,KWO
CN,3,733.5844996,4134.893497,0.547102682,XGBoost,MGTwRD,KWO
CA,1,703.2508708,835.8369739,4.198665475,XGBoost,AGTwRD,KWO
CA,2,706.1634684,833.0826362,4.20956305,XGBoost,AGTwRD,KWO
CA,3,709.1753092,833.8443306,4.220701158,XGBoost,AGTwRD,KWO
DE,1,3966.783761,4333.678254,5.372177487,XGBoost,AGTwRD,KWO
DE,2,4012.570382,4377.43651,5.451297996,XGBoost,AGTwRD,KWO
DE,3,3980.912179,4351.50706,5.411590299,XGBoost,AGTwRD,KWO
JP,1,4699.734625,5593.124673,3.968822,XGBoost,AGTwRD,KWO
JP,2,4846.99732,5660.814365,4.055727558,XGBoost,AGTwRD,KWO
JP,3,4639.359625,5540.620529,3.916682938,XGBoost,AGTwRD,KWO
KR,1,6492.708003,8034.376085,12.93117876,XGBoost,AGTwRD,KWO
KR,2,6231.637684,7919.251448,12.16191109,XGBoost,AGTwRD,KWO
KR,3,6195.948556,7901.866476,12.08315255,XGBoost,AGTwRD,KWO
CH,1,1050.650865,1335.436042,9.674232167,XGBoost,AGTwRD,KWO
CH,2,1050.650865,1335.436042,9.674232167,XGBoost,AGTwRD,KWO
CH,3,1050.650865,1335.436042,9.674232167,XGBoost,AGTwRD,KWO
GB,1,1697.945837,2118.671889,3.82406676,XGBoost,AGTwRD,KWO
GB,2,1659.867154,2043.172814,3.83737765,XGBoost,AGTwRD,KWO
GB,3,1713.360178,2027.189372,3.939908542,XGBoost,AGTwRD,KWO
US,1,13124.2564,16051.04186,3.990969965,XGBoost,AGTwRD,KWO
US,2,13118.11968,16071.27775,3.99053858,XGBoost,AGTwRD,KWO
US,3,13038.38921,15871.31652,3.944158721,XGBoost,AGTwRD,KWO
CN,1,28359.91313,30645.13367,13.9928686,XGBoost,AGTwRD,KWO
CN,2,28359.91313,30645.13367,13.9928686,XGBoost,AGTwRD,KWO
CN,3,28359.91313,30645.13367,13.9928686,XGBoost,AGTwRD,KWO
CA,1,104.542158,298.9419247,0.456396671,XGBoost,AllVar,KWO
CA,2,149.8922272,442.0718713,0.629445747,XGBoost,AllVar,KWO
CA,3,143.2657612,419.7837124,0.607987284,XGBoost,AllVar,KWO
DE,1,222.6880034,661.391155,0.255488812,XGBoost,AllVar,KWO
DE,2,278.450753,771.7825233,0.32225102,XGBoost,AllVar,KWO
DE,3,219.5799973,603.1766607,0.263895147,XGBoost,AllVar,KWO
JP,1,685.4166884,1619.90832,0.454344571,XGBoost,AllVar,KWO
JP,2,889.6687633,2132.847232,0.652009814,XGBoost,AllVar,KWO
JP,3,734.8922689,1772.348262,0.517231764,XGBoost,AllVar,KWO
KR,1,552.2188714,1630.469761,0.976616417,XGBoost,AllVar,KWO
KR,2,579.3439427,1698.939051,1.062300195,XGBoost,AllVar,KWO
KR,3,129.7777488,622.0453827,0.517167635,XGBoost,AllVar,KWO
CH,1,204.4428108,581.7293271,1.515031622,XGBoost,AllVar,KWO
CH,2,87.37701494,344.8309782,0.471183366,XGBoost,AllVar,KWO
CH,3,132.4936531,524.9493877,1.177487511,XGBoost,AllVar,KWO
GB,1,387.314253,1878.379732,0.6521622,XGBoost,AllVar,KWO
GB,2,420.186255,1893.985178,0.746802847,XGBoost,AllVar,KWO
GB,3,372.5798032,1809.459144,0.636862326,XGBoost,AllVar,KWO
US,1,1267.991087,4596.33175,0.290757728,XGBoost,AllVar,KWO
US,2,1609.898606,5478.119664,0.383242392,XGBoost,AllVar,KWO
US,3,481.1018991,1903.207317,0.131332255,XGBoost,AllVar,KWO
CN,1,2058.894555,7473.90945,2.585624036,XGBoost,AllVar,KWO
CN,2,1715.987894,6869.577009,1.195654238,XGBoost,AllVar,KWO
CN,3,703.2273347,3949.474921,0.532061244,XGBoost,AllVar,KWO
AU,1,1072.777759,1252.733273,8.181792694,XGBoost,Macros,KWO
AU,2,1738.723405,1961.373205,11.37317811,XGBoost,Macros,KWO
AU,3,1857.594447,2073.551175,12.31683801,XGBoost,Macros,KWO
AT,1,301.7671998,361.2845344,6.157441213,XGBoost,Macros,KWO
AT,2,426.5179932,454.996723,7.028659053,XGBoost,Macros,KWO
AT,3,379.2186752,416.6529849,6.852850755,XGBoost,Macros,KWO
BE,1,540.2393513,849.0713951,4.845628623,XGBoost,Macros,KWO
BE,2,483.5598027,623.3641889,4.755353985,XGBoost,Macros,KWO
BE,3,433.0548102,590.1451573,4.076183461,XGBoost,Macros,KWO
CA,1,588.105485,674.2891377,3.812707709,XGBoost,Macros,KWO
CA,2,764.8991814,848.1379223,4.956413345,XGBoost,Macros,KWO
CA,3,820.1723836,953.2246803,4.908247902,XGBoost,Macros,KWO
CZ,1,305.3001082,370.839725,4.925957732,XGBoost,Macros,KWO
CZ,2,311.0196043,407.8997419,4.445176161,XGBoost,Macros,KWO
CZ,3,294.2405028,387.1262932,4.213316467,XGBoost,Macros,KWO
DK,1,186.5368792,217.9467059,4.452946008,XGBoost,Macros,KWO
DK,2,160.7411615,186.1215668,3.831223193,XGBoost,Macros,KWO
DK,3,208.1969439,235.0174199,4.72117984,XGBoost,Macros,KWO
FI,1,362.378672,431.7383188,7.595961971,XGBoost,Macros,KWO
FI,2,269.4002039,359.6152298,5.443705205,XGBoost,Macros,KWO
FI,3,259.7790894,363.628768,5.071922102,XGBoost,Macros,KWO
FR,1,841.2701534,1105.368044,1.818983152,XGBoost,Macros,KWO
FR,2,877.6153682,1150.854212,1.882129554,XGBoost,Macros,KWO
FR,3,979.3995479,1245.403212,2.087340626,XGBoost,Macros,KWO
DE,1,2789.249801,3365.869405,3.573143927,XGBoost,Macros,KWO
DE,2,3639.05671,4523.475522,4.583295209,XGBoost,Macros,KWO
DE,3,2989.462691,3451.013419,3.883756831,XGBoost,Macros,KWO
GR,1,260.679296,335.9862197,15.4109895,XGBoost,Macros,KWO
GR,2,257.226525,332.210454,15.20317228,XGBoost,Macros,KWO
GR,3,237.164541,277.1854654,13.59959964,XGBoost,Macros,KWO
HU,1,290.5359934,379.67136,11.23363063,XGBoost,Macros,KWO
HU,2,293.3536611,381.6255659,11.01389692,XGBoost,Macros,KWO
HU,3,256.6658425,341.5599183,9.410730884,XGBoost,Macros,KWO
IS,1,37.05243106,62.40359359,11.628462,XGBoost,Macros,KWO
IS,2,34.08303513,48.7440615,13.16801232,XGBoost,Macros,KWO
IS,3,26.88861293,44.64502014,9.126483174,XGBoost,Macros,KWO
IE,1,167.5780889,182.2357704,7.248338933,XGBoost,Macros,KWO
IE,2,155.3025877,165.3549346,6.628198697,XGBoost,Macros,KWO
IE,3,201.0704198,273.8872642,7.51454165,XGBoost,Macros,KWO
IT,1,957.6536131,1178.559596,4.524261674,XGBoost,Macros,KWO
IT,2,1020.379687,1201.238302,4.889721978,XGBoost,Macros,KWO
IT,3,1137.224409,1268.610046,5.299801023,XGBoost,Macros,KWO
JP,1,3311.448748,4057.267211,2.841872959,XGBoost,Macros,KWO
JP,2,3796.616717,4278.439639,3.192532729,XGBoost,Macros,KWO
JP,3,7980.632765,9433.796247,7.002768527,XGBoost,Macros,KWO
KR,1,3207.798158,3907.187964,7.183657985,XGBoost,Macros,KWO
KR,2,3373.38019,3827.215629,8.487155687,XGBoost,Macros,KWO
KR,3,3417.136406,3932.139822,8.135537242,XGBoost,Macros,KWO
LU,1,41.1888927,42.33084104,5.559544573,XGBoost,Macros,KWO
LU,2,37.49591024,41.30755279,4.94928697,XGBoost,Macros,KWO
LU,3,65.08546862,66.3188652,8.744741311,XGBoost,Macros,KWO
MX,1,694.9761016,925.9989924,9.033876545,XGBoost,Macros,KWO
MX,2,504.4210922,692.964349,6.898576169,XGBoost,Macros,KWO
MX,3,578.2706544,760.9381838,7.691392257,XGBoost,Macros,KWO
NL,1,556.2216552,755.4480888,4.494741583,XGBoost,Macros,KWO
NL,2,617.9508347,824.9455383,4.842938651,XGBoost,Macros,KWO
NL,3,576.8737178,776.7874484,4.562607275,XGBoost,Macros,KWO
NZ,1,167.6750895,189.7389646,9.329321198,XGBoost,Macros,KWO
NZ,2,171.0876413,192.8418783,9.547513833,XGBoost,Macros,KWO
NZ,3,171.8058878,193.8610635,9.58350201,XGBoost,Macros,KWO
NO,1,205.3932292,230.7628026,5.434124681,XGBoost,Macros,KWO
NO,2,217.0038949,243.2403952,5.745127932,XGBoost,Macros,KWO
NO,3,224.142863,236.475569,5.737061026,XGBoost,Macros,KWO
PL,1,1352.969579,1881.882368,11.88195735,XGBoost,Macros,KWO
PL,2,1354.526806,1882.141695,11.92060518,XGBoost,Macros,KWO
PL,3,2453.395571,3241.718419,18.64512783,XGBoost,Macros,KWO
PT,1,246.6801043,349.4968365,9.076624632,XGBoost,Macros,KWO
PT,2,268.0597582,411.504268,9.500267672,XGBoost,Macros,KWO
PT,3,227.9819909,317.4952526,8.520806832,XGBoost,Macros,KWO
SK,1,152.220821,245.2260432,9.251390085,XGBoost,Macros,KWO
SK,2,166.8367634,259.8855326,10.55376067,XGBoost,Macros,KWO
SK,3,181.7858521,254.8155138,11.99431001,XGBoost,Macros,KWO
ES,1,448.132106,583.4162153,4.706961956,XGBoost,Macros,KWO
ES,2,546.2249577,642.3206136,5.189917368,XGBoost,Macros,KWO
ES,3,489.687355,632.9333482,5.167123756,XGBoost,Macros,KWO
SE,1,872.5791736,1204.03436,6.821203916,XGBoost,Macros,KWO
SE,2,693.4768233,1052.575249,5.336794191,XGBoost,Macros,KWO
SE,3,834.5798246,1160.703927,6.535871459,XGBoost,Macros,KWO
CH,1,1021.131536,1293.999911,9.411015228,XGBoost,Macros,KWO
CH,2,1050.650865,1335.436042,9.674232167,XGBoost,Macros,KWO
CH,3,1050.650865,1335.436042,9.674232167,XGBoost,Macros,KWO
TR,1,937.5546277,1153.214564,9.836224315,XGBoost,Macros,KWO
TR,2,903.383699,1184.974664,8.377817311,XGBoost,Macros,KWO
TR,3,966.3348236,1208.395475,9.921011218,XGBoost,Macros,KWO
GB,1,990.1955036,1192.868208,2.310563418,XGBoost,Macros,KWO
GB,2,1371.680437,1468.176992,3.413854781,XGBoost,Macros,KWO
GB,3,1748.36241,2137.325255,4.010280538,XGBoost,Macros,KWO
US,1,12291.19958,14938.31262,3.841195862,XGBoost,Macros,KWO
US,2,10920.33709,13126.27982,3.15445757,XGBoost,Macros,KWO
US,3,9850.171076,11542.24849,2.931920972,XGBoost,Macros,KWO
AR,1,444.0721287,516.8770345,13.28778259,XGBoost,Macros,KWO
AR,2,245.6903537,275.3249386,8.947550369,XGBoost,Macros,KWO
AR,3,328.7454941,369.8461204,10.18364826,XGBoost,Macros,KWO
CL,1,78.45985969,105.6918675,6.531619327,XGBoost,Macros,KWO
CL,2,104.091066,145.5878744,8.802149865,XGBoost,Macros,KWO
CL,3,71.45520179,92.30975427,5.923728905,XGBoost,Macros,KWO
CN,1,26773.05737,27795.84517,12.86734119,XGBoost,Macros,KWO
CN,2,27712.95499,28979.5511,13.20900061,XGBoost,Macros,KWO
CN,3,27255.13857,28128.41203,13.29275916,XGBoost,Macros,KWO
EE,1,53.01342142,57.19602827,13.41812767,XGBoost,Macros,KWO
EE,2,41.21104716,52.2359337,11.18222697,XGBoost,Macros,KWO
EE,3,52.28359354,59.1271634,13.46038888,XGBoost,Macros,KWO
IL,1,911.3359514,1020.598851,10.29059073,XGBoost,Macros,KWO
IL,2,930.7854957,1038.178629,10.45954059,XGBoost,Macros,KWO
IL,3,1196.994235,1567.795449,10.70778775,XGBoost,Macros,KWO
RO,1,54.28850339,74.83394273,3.76732664,XGBoost,Macros,KWO
RO,2,115.3046777,128.1882907,8.492589802,XGBoost,Macros,KWO
RO,3,178.064402,201.0362568,13.74373565,XGBoost,Macros,KWO
RU,1,1444.858998,1640.397598,4.595642999,XGBoost,Macros,KWO
RU,2,2309.299385,3107.076221,7.916104509,XGBoost,Macros,KWO
RU,3,2523.950288,2996.550548,8.577758227,XGBoost,Macros,KWO
SG,1,516.0459644,560.7699576,5.876341167,XGBoost,Macros,KWO
SG,2,489.9670552,545.8256976,5.403369149,XGBoost,Macros,KWO
SG,3,484.3647978,524.0510903,6.982810726,XGBoost,Macros,KWO
SI,1,97.68564122,117.1119046,10.25473849,XGBoost,Macros,KWO
SI,2,48.35463174,57.27332714,5.27915682,XGBoost,Macros,KWO
SI,3,56.0141426,63.35242905,6.358046468,XGBoost,Macros,KWO
ZA,1,431.3272742,450.4751421,12.58765231,XGBoost,Macros,KWO
ZA,2,414.6538586,512.1263456,12.01571189,XGBoost,Macros,KWO
ZA,3,354.8785656,436.9148286,9.725676863,XGBoost,Macros,KWO
TW,1,2228.787195,2365.004016,6.947728462,XGBoost,Macros,KWO
TW,2,2757.406803,3242.399523,8.120459335,XGBoost,Macros,KWO
TW,3,2215.973558,2466.291713,6.777055076,XGBoost,Macros,KWO
LV,1,32.70346366,43.69647215,12.54348414,XGBoost,Macros,KWO
LV,2,32.10066214,42.76025017,12.77078672,XGBoost,Macros,KWO
LV,3,34.36848136,44.72309372,13.70452584,XGBoost,Macros,KWO
LT,1,114.0197208,118.2034733,15.81356499,XGBoost,Macros,KWO
LT,2,105.6993091,111.5953229,14.47449306,XGBoost,Macros,KWO
LT,3,100.0695407,104.5972361,13.69692387,XGBoost,Macros,KWO
CO,1,219.6854641,289.2013161,15.75706328,XGBoost,Macros,KWO
CO,2,264.294717,309.3202823,18.12226801,XGBoost,Macros,KWO
CO,3,246.3371365,296.7748965,17.14560544,XGBoost,Macros,KWO
CrossCountry,1,103996.2221,129639.2544,179.1599921,ElasticNet,MGT,KWO_CrossCountry
CrossCountry,2,97078.46477,121074.8361,164.3439634,ElasticNet,MGT,KWO_CrossCountry
CrossCountry,3,92351.3753,115906.5365,155.2842841,ElasticNet,MGT,KWO_CrossCountry
CrossCountry,1,91789.24,115107.3426,251.9132136,ElasticNet,AGT,KWO_CrossCountry
CrossCountry,2,88654.33668,111137.2703,241.7477784,ElasticNet,AGT,KWO_CrossCountry
CrossCountry,3,86782.633,108872.8342,236.2229827,ElasticNet,AGT,KWO_CrossCountry
CrossCountry,1,1505.031787,4248.007022,1.578167682,ElasticNet,MGTwRD,KWO_CrossCountry
CrossCountry,2,1849.437538,4397.541245,1.773722094,ElasticNet,MGTwRD,KWO_CrossCountry
CrossCountry,3,1941.080505,4458.624205,1.867379243,ElasticNet,MGTwRD,KWO_CrossCountry
CrossCountry,1,4648.850782,7838.366536,4.259052377,ElasticNet,AGTwRD,KWO_CrossCountry
CrossCountry,2,4648.850782,7838.366536,4.259052377,ElasticNet,AGTwRD,KWO_CrossCountry
CrossCountry,3,4648.850782,7838.366536,4.259052377,ElasticNet,AGTwRD,KWO_CrossCountry
CrossCountry,1,1505.031787,4248.007022,1.578167682,ElasticNet,AllVar,KWO_CrossCountry
CrossCountry,2,1849.437538,4397.541245,1.773722094,ElasticNet,AllVar,KWO_CrossCountry
CrossCountry,3,1941.080505,4458.624205,1.867379243,ElasticNet,AllVar,KWO_CrossCountry
CrossCountry,1,795.6739361,2306.142174,5.923161054,ElasticNet,Macros,KWO_CrossCountry
CrossCountry,2,793.3739739,2303.935198,6.035230881,ElasticNet,Macros,KWO_CrossCountry
CrossCountry,3,793.0900237,2303.619545,6.064718444,ElasticNet,Macros,KWO_CrossCountry
CrossCountry,1,67444.64814,103644.1417,97.59210558,LinSVR,MGT,KWO_CrossCountry
CrossCountry,2,64295.62893,99964.1736,95.03960902,LinSVR,MGT,KWO_CrossCountry
CrossCountry,3,63361.15567,98207.12963,93.46349594,LinSVR,MGT,KWO_CrossCountry
CrossCountry,1,91789.24,115107.3426,251.9132136,LinSVR,AGT,KWO_CrossCountry
CrossCountry,2,88654.33668,111137.2703,241.7477784,LinSVR,AGT,KWO_CrossCountry
CrossCountry,3,86782.633,108872.8342,236.2229827,LinSVR,AGT,KWO_CrossCountry
CrossCountry,1,1159.448368,4458.481965,0.914231388,LinSVR,MGTwRD,KWO_CrossCountry
CrossCountry,2,1147.339357,4427.625983,0.908251492,LinSVR,MGTwRD,KWO_CrossCountry
CrossCountry,3,1693.052881,4771.943891,1.167615904,LinSVR,MGTwRD,KWO_CrossCountry
CrossCountry,1,4659.266118,7965.493475,4.335524741,LinSVR,AGTwRD,KWO_CrossCountry
CrossCountry,2,3918.785813,6621.846748,4.013409609,LinSVR,AGTwRD,KWO_CrossCountry
CrossCountry,3,4261.270447,7164.907014,4.312958579,LinSVR,AGTwRD,KWO_CrossCountry
CrossCountry,1,1746.405702,4271.574346,1.75957599,LinSVR,AllVar,KWO_CrossCountry
CrossCountry,2,1431.563576,4273.297675,1.347032972,LinSVR,AllVar,KWO_CrossCountry
CrossCountry,3,1324.915266,4324.885332,1.283669441,LinSVR,AllVar,KWO_CrossCountry
CrossCountry,1,889.5313792,1867.137748,28.33773079,LinSVR,Macros,KWO_CrossCountry
CrossCountry,2,693.1309931,1568.503929,16.0717593,LinSVR,Macros,KWO_CrossCountry
CrossCountry,3,689.801255,1581.514292,16.80938225,LinSVR,Macros,KWO_CrossCountry
CrossCountry,1,692.0485239,2610.211891,0.592708195,RF,MGT,KWO_CrossCountry
CrossCountry,2,835.5791021,3149.209944,0.676145084,RF,MGT,KWO_CrossCountry
CrossCountry,3,906.4669208,3317.501583,0.734175808,RF,MGT,KWO_CrossCountry
CrossCountry,1,91789.24,115107.3426,251.9132136,RF,AGT,KWO_CrossCountry
CrossCountry,2,88654.33668,111137.2703,241.7477784,RF,AGT,KWO_CrossCountry
CrossCountry,3,86782.633,108872.8342,236.2229827,RF,AGT,KWO_CrossCountry
CrossCountry,1,866.9938393,3738.730521,0.650512761,RF,MGTwRD,KWO_CrossCountry
CrossCountry,2,897.2425179,3777.473453,0.690810715,RF,MGTwRD,KWO_CrossCountry
CrossCountry,3,934.1375684,3726.641484,0.713596297,RF,MGTwRD,KWO_CrossCountry
CrossCountry,1,4247.531321,6760.195227,4.301764965,RF,AGTwRD,KWO_CrossCountry
CrossCountry,2,5090.446429,8228.972638,5.021336709,RF,AGTwRD,KWO_CrossCountry
CrossCountry,3,5208.905987,8633.43483,5.0847377,RF,AGTwRD,KWO_CrossCountry
CrossCountry,1,890.6420386,3839.138606,0.675629338,RF,AllVar,KWO_CrossCountry
CrossCountry,2,918.6121037,3853.561407,0.704997696,RF,AllVar,KWO_CrossCountry
CrossCountry,3,938.3601453,3857.7252,0.727152885,RF,AllVar,KWO_CrossCountry
CrossCountry,1,868.0726789,3407.389311,5.680300794,RF,Macros,KWO_CrossCountry
CrossCountry,2,839.8533992,3090.194372,5.661217148,RF,Macros,KWO_CrossCountry
CrossCountry,3,857.5952248,3215.353922,5.569441865,RF,Macros,KWO_CrossCountry
CrossCountry,1,27747.24306,44328.60831,46.84044548,LinReg,MGT,KWO_CrossCountry
CrossCountry,2,27925.42444,44663.49464,46.27786769,LinReg,MGT,KWO_CrossCountry
CrossCountry,3,28111.17917,45206.31066,46.21336143,LinReg,MGT,KWO_CrossCountry
CrossCountry,1,91789.24,115107.3426,251.9132136,LinReg,AGT,KWO_CrossCountry
CrossCountry,2,88654.33668,111137.2703,241.7477784,LinReg,AGT,KWO_CrossCountry
CrossCountry,3,86782.633,108872.8342,236.2229827,LinReg,AGT,KWO_CrossCountry
CrossCountry,1,1475.15459,3441.379454,1.706434429,LinReg,MGTwRD,KWO_CrossCountry
CrossCountry,2,1475.011431,3408.899723,1.696551323,LinReg,MGTwRD,KWO_CrossCountry
CrossCountry,3,1485.46615,3400.784724,1.716233759,LinReg,MGTwRD,KWO_CrossCountry
CrossCountry,1,4036.582461,6336.458164,5.759876128,LinReg,AGTwRD,KWO_CrossCountry
CrossCountry,2,4099.004204,6328.742576,5.560606297,LinReg,AGTwRD,KWO_CrossCountry
CrossCountry,3,4103.681939,6408.957795,5.314632944,LinReg,AGTwRD,KWO_CrossCountry
CrossCountry,1,1636.709793,3512.907291,2.193716281,LinReg,AllVar,KWO_CrossCountry
CrossCountry,2,1635.67394,3489.937242,2.207294947,LinReg,AllVar,KWO_CrossCountry
CrossCountry,3,1654.492928,3495.732511,2.286295838,LinReg,AllVar,KWO_CrossCountry
CrossCountry,1,729.567253,1524.864939,22.87679207,LinReg,Macros,KWO_CrossCountry
CrossCountry,2,659.6304647,1354.757488,13.54983861,LinReg,Macros,KWO_CrossCountry
CrossCountry,3,697.4675653,1390.111788,15.0899066,LinReg,Macros,KWO_CrossCountry
CrossCountry,1,621.513879,1626.381782,0.954398936,XGBoost,MGT,KWO_CrossCountry
CrossCountry,2,640.6739625,1618.450245,1.008881034,XGBoost,MGT,KWO_CrossCountry
CrossCountry,3,670.6243776,1673.035435,1.040299713,XGBoost,MGT,KWO_CrossCountry
CrossCountry,1,1475.15459,3441.379454,1.706434429,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,2,1475.011431,3408.899723,1.696551323,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,3,1485.46615,3400.784724,1.716233759,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,1,876.4646732,3507.429485,0.767235078,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,2,925.9034308,3593.208262,0.780930154,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,3,957.5695863,3752.378371,0.80443037,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,1,1159.448368,4458.481965,0.914231388,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,2,1147.339357,4427.625983,0.908251492,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,3,1693.052881,4771.943891,1.167615904,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,1,866.9938393,3738.730521,0.650512761,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,2,897.2425179,3777.473453,0.690810715,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,3,934.1375684,3726.641484,0.713596297,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,1,1505.031787,4248.007022,1.578167682,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,2,1849.437538,4397.541245,1.773722094,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,3,1941.080505,4458.624205,1.867379243,XGBoost,MGTwRD,KWO_CrossCountry
CrossCountry,1,3945.607111,6059.434348,4.432784635,XGBoost,AGTwRD,KWO_CrossCountry
CrossCountry,2,3903.189272,6305.003319,4.398654828,XGBoost,AGTwRD,KWO_CrossCountry
CrossCountry,3,4656.546202,7777.640534,6.833026621,XGBoost,AGTwRD,KWO_CrossCountry
CrossCountry,1,4247.531321,6760.195227,4.301764965,XGBoost,AGTwRD,KWO_CrossCountry
CrossCountry,2,5090.446429,8228.972638,5.021336709,XGBoost,AGTwRD,KWO_CrossCountry
CrossCountry,3,5208.905987,8633.43483,5.0847377,XGBoost,AGTwRD,KWO_CrossCountry
CrossCountry,1,731.1704332,2847.712986,0.753540424,XGBoost,AllVar,KWO_CrossCountry
CrossCountry,2,818.1147023,3247.934357,0.72970848,XGBoost,AllVar,KWO_CrossCountry
